         44897 function calls (42377 primitive calls) in 0.867 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       36    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\functools.py:35(update_wrapper)
      129    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_models.py:304(__setitem__)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:2389(create_event)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_models.py:252(get_list)
        9    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:526(_asyncgen_firstiter_hook)
       10    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_encode}
       94    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\proactor_events.py:28(_set_socket_extra)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\pydantic\main.py:920(__copy__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\threading.py:1064(join)
       52    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\openai\_compat.py:109(get_model_config)
        7    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\h11\_headers.py:205(get_comma_header)
        4    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:1761(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\tasks.py:42(all_tasks)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\enum.py:222(<setcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\h11\_writers.py:36(write_request)
       14    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\tasks.py:593(sleep)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\trsock.py:26(family)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:184(_run_until_complete_cb)
       14    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\threading.py:264(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\tasks.py:331(create_task)
       25    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\typing.py:137(_type_convert)
       22    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:255(get)
        6    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\typing.py:253(_deduplicate)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\threading.py:545(__init__)
       95    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:645(cancelled_caught)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:1171(connection_made)
       30    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:234(__next)
       10    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:160(<lambda>)
        8    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:2324(checkpoint)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\inspect.py:3007(replace)
       20    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\typing_extensions.py:165(_should_collect_from_parameters)
       11    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        9    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\inspect.py:1357(formatannotation)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\concurrent\futures\_base.py:330(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_urls.py:374(__str__)
        2    0.000    0.000    0.000    0.000 {method 'getsockname' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\openai\_response.py:384(request_id)
        2    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        7    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\typing.py:1350(__init_subclass__)
       28    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\windows_events.py:413(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpcore\_utils.py:8(is_socket_readable)
        6    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\locks.py:167(__init__)
        4    0.000    0.000    0.000    0.000 {method 'cancel' of '_overlapped.Overlapped' objects}
       38    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       50    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\openai\_extras\numpy_proxy.py:17(__load__)
       15    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\threading.py:1430(current_thread)
       12    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\proactor_events.py:194(pause_reading)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpcore\_models.py:281(origin)
       19    0.000    0.000    0.000    0.000 {built-in method _asyncio._get_running_loop}
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\copy.py:259(_reconstruct)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\trsock.py:84(getpeername)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\openai\_base_client.py:1857(make_request_options)
       30    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:806(filter)
       17    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\urllib\request.py:401(add_header)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_core\_tasks.py:121(move_on_after)
        8    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_models.py:200(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_decoders.py:92(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\h11\_connection.py:155(__init__)
       13    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_urlparse.py:223(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:1455(debug)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:119(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpcore\_backends\auto.py:10(_init_backend)
       21    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\enum.py:678(__new__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\ssl.py:499(_encode_hostname)
        2    0.000    0.000    0.000    0.000 {method 'cancel' of '_asyncio.Task' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\tasks.py:720(_done_callback)
       57    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       50    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       18    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\_collections_abc.py:1034(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:719(__aenter__)
       80    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        8    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\enum.py:470(__setattr__)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_urlparse.py:348(encode_host)
       39    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\ssl.py:562(set_alpn_protocols)
        5    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:1242(_raw_socket)
        5    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\copy.py:66(copy)
        4    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\urllib\parse.py:889(quote_from_bytes)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\threading.py:1102(_wait_for_tstate_lock)
       10    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:119(getLevelName)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\http\cookiejar.py:762(__init__)
        3    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:219(_acquireLock)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\h11\_connection.py:72(_keep_alive)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\concurrent\futures\_base.py:410(add_done_callback)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:1395(_ensure_resolved)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_client.py:413(_merge_cookies)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpcore\_synchronization.py:81(__aexit__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\faiss\swigfaiss_avx2.py:2391(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_urlparse.py:200(__str__)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\openai\_base_client.py:2029(_merge_mappings)
        2    0.000    0.000    0.000    0.000 {built-in method _signal.set_wakeup_fd}
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\enum.py:986(__and__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_models.py:260(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\h11\_events.py:337(__init__)
       55    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {built-in method _overlapped.CreateIoCompletionPort}
      4/2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\sre_compile.py:485(_get_literal_prefix)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\typing.py:801(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\concurrent\futures\_base.py:395(done)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_models.py:328(__delitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpcore\_async\connection_pool.py:128(create_connection)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:2328(checkpoint_if_cancelled)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:2385(create_task_group)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\_weakrefset.py:63(__iter__)
        4    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\pathlib.py:608(_format_parsed_parts)
       25    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:250(match)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\openai\_utils\_transform.py:113(_get_annotated_type)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\openai\_utils\_transform.py:129(_maybe_transform_key)
       14    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\threading.py:267(__exit__)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\socket.py:520(type)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\typing.py:1549(__init_subclass__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\coroutines.py:18(_is_debug_mode)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\openai\_utils\_utils.py:388(get_async_library)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\h11\_writers.py:22(write_headers)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:585(_classify_pyc)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\h11\_connection.py:81(_body_framing)
        6    0.000    0.000    0.000    0.000 {method 'setblocking' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:71(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\openai\_base_client.py:2003(get_architecture)
       55    0.000    0.000    0.000    0.000 {method 'done' of '_asyncio.Future' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
       26    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\windows_events.py:423(_check_closed)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:1770(wait)
       31    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:370(_fields_in_init_order)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\inspect.py:1990(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\threading.py:1028(_stop)
       49    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\enum.py:626(_find_new_)
        4    0.000    0.000    0.000    0.000 {method 'read' of '_ssl.MemoryBIO' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:794(task_done)
        7    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\enum.py:44(_is_private)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:656(close)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_client.py:457(_build_request_auth)
        6    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:346(field)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\inspect.py:66(get_annotations)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:103(_ipaddr_info)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\threading.py:422(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\openai\_models.py:708(add_request_id)
        5    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
       46    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
       27    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        9    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:818(_set_qualname)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_decoders.py:260(flush)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_models.py:1228(__bool__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:712(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\events.py:775(set_event_loop)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\numpy\_core\shape_base.py:80(atleast_2d)
        5    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\coroutines.py:177(iscoroutine)
        2    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_auth.py:87(async_auth_flow)
        4    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_transports\default.py:95(map_httpcore_exceptions)
        4    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:85(opengroup)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:2393(create_lock)
        1    0.000    0.000    0.000    0.000 {built-in method select.select}
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\enum.py:579(_get_mixins_)
        9    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\inspect.py:1872(_signature_get_user_defined_method)
       10    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\ntpath.py:35(_get_bothseps)
        5    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\_collections_abc.py:78(_check_methods)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\sre_compile.py:435(_mk_bitmap)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:125(release)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:225(__init__)
       28    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
       20    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       48    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\typing.py:1273(<genexpr>)
        6    0.000    0.000    0.000    0.000 {built-in method sys.set_asyncgen_hooks}
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\_collections_abc.py:174(__subclasshook__)
        6    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\futures.py:297(_get_loop)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\ipaddress.py:1878(__init__)
       37    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\h11\_util.py:127(bytesify)
       31    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\typing.py:1022(<genexpr>)
       12    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\typing.py:1242(__eq__)
        6    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\asyncio\base_events.py:580(_check_running)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\h11\_connection.py:223(start_next_cycle)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:392(CancelScope)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\_collections_abc.py:816(get)
        4    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\sre_compile.py:447(_simple)
       15    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_core\_synchronization.py:726(__exit__)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
       15    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_core\_synchronization.py:720(__enter__)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\openai\_base_client.py:2038(<dictcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\anyio\_backends\_asyncio.py:1837(release)
        6    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:1710(getEffectiveLevel)
       11    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\openai\_utils\_utils.py:126(is_given)
        6    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\dataclasses.py:450(_field_init)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\weakref.py:370(remove)
        6    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\inspect.py:632(_is_wrapper)
       56    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\email\_policybase.py:305(header_store_parse)
        4    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_urlparse.py:167(authority)
       32    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\encodings\idna.py:147(encode)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\h11\_writers.py:63(__call__)
        8    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
       16    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:287(tell)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpcore\_models.py:249(__init__)
       19    0.000    0.000    0.000    0.000 {built-in method time.time}
       13    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       15    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\typing_extensions.py:3296(_check_generic)
       15    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpx\_models.py:348(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\concurrent\futures\_base.py:430(result)
       18    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\sre_parse.py:161(__len__)
        6    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\logging\__init__.py:228(_releaseLock)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\ipaddress.py:1272(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\http\cookiejar.py:81(_timegm)
       12    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\inspect.py:2962(<genexpr>)
        3    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\weakref.py:428(__setitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\Rando\Workspaces\gnosis-rag\venv\lib\site-packages\httpcore\_async\connection.py:39(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\copy.py:264(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\Rando\AppData\Local\Programs\Python\Python310\lib\_collections_abc.py:262(__subclasshook__)
